i,j,dist,eps
0,26,3.3303859541879426,3.3718446493148804
1,37,3.086426557110382,3.3718446493148804
1,282,3.116786004112793,3.3718446493148804
3,15,3.334434987114502,3.3718446493148804
3,26,1.5357946763501893,3.3718446493148804
3,97,3.022906483219696,3.3718446493148804
3,141,2.8375611315236817,3.3718446493148804
3,190,2.98207888107164,3.3718446493148804
3,203,2.849037529038025,3.3718446493148804
3,348,2.8404613743291627,3.3718446493148804
3,365,2.822425902889801,3.3718446493148804
3,439,2.467898727463318,3.3718446493148804
4,26,3.0781377861963044,3.3718446493148804
6,26,2.8846439133153687,3.3718446493148804
6,141,3.066495941089226,3.3718446493148804
10,26,2.331073998542262,3.3718446493148804
10,97,3.3130456666217576,3.3718446493148804
10,439,3.1207559481949936,3.3718446493148804
13,26,3.110437423990799,3.3718446493148804
14,26,3.323216573403908,3.3718446493148804
15,37,3.1591303656564484,3.3718446493148804
15,209,2.8038276443944703,3.3718446493148804
15,282,1.816633404301239,3.3718446493148804
15,320,3.327419401215149,3.3718446493148804
15,453,2.74999874930246,3.3718446493148804
15,496,2.8526346022949944,3.3718446493148804
16,26,2.5231168280111085,3.3718446493148804
16,439,3.2230733568535577,3.3718446493148804
16,458,2.8950431505904923,3.3718446493148804
18,37,3.169025392340256,3.3718446493148804
18,215,3.227185220526291,3.3718446493148804
18,282,2.1999470601545106,3.3718446493148804
18,363,3.1931270966993104,3.3718446493148804
18,402,3.1682516048417817,3.3718446493148804
18,429,3.2508138428197633,3.3718446493148804
18,453,3.1891552815900575,3.3718446493148804
19,26,3.087853253887726,3.3718446493148804
21,26,2.167763241635395,3.3718446493148804
21,28,2.9307016516791116,3.3718446493148804
21,150,3.3537211651669274,3.3718446493148804
21,196,2.985356130705906,3.3718446493148804
21,439,3.2168619083927403,3.3718446493148804
23,26,2.817191704245044,3.3718446493148804
24,402,3.239273251102997,3.3718446493148804
26,36,3.0791958580480348,3.3718446493148804
26,37,0.09947866301400765,3.3718446493148804
26,42,2.6720378036366235,3.3718446493148804
26,55,3.3456992964015733,3.3718446493148804
26,57,2.3818805525766145,3.3718446493148804
26,63,2.546466589973999,3.3718446493148804
26,65,2.9622154394851457,3.3718446493148804
26,79,3.239719734595848,3.3718446493148804
26,80,1.625325883807374,3.3718446493148804
26,82,3.3516740939335357,3.3718446493148804
26,86,3.0200666944251786,3.3718446493148804
26,90,2.329755649970604,3.3718446493148804
26,91,2.086806298302246,3.3718446493148804
26,94,1.5764275501237641,3.3718446493148804
26,96,3.3246165971027146,3.3718446493148804
26,98,2.688188423471285,3.3718446493148804
26,100,2.5989759872422944,3.3718446493148804
26,106,3.1281414340005647,3.3718446493148804
26,107,2.7420579354034196,3.3718446493148804
26,108,1.6184236119256745,3.3718446493148804
26,110,3.003586069749428,3.3718446493148804
26,111,2.0955023775563966,3.3718446493148804
26,116,2.0259653339849244,3.3718446493148804
26,117,2.7767141322360764,3.3718446493148804
26,119,2.2061531851754914,3.3718446493148804
26,122,3.3588038990960847,3.3718446493148804
26,123,2.6956783394084702,3.3718446493148804
26,128,3.0791078368888627,3.3718446493148804
26,135,2.81699388574226,3.3718446493148804
26,140,3.269254983471466,3.3718446493148804
26,142,3.360718385385109,3.3718446493148804
26,143,2.959573269890381,3.3718446493148804
26,155,3.289827385054661,3.3718446493148804
26,158,2.662671246634556,3.3718446493148804
26,159,1.650294602917267,3.3718446493148804
26,171,2.2702280292974244,3.3718446493148804
26,176,3.2294045696721803,3.3718446493148804
26,180,2.1433022404776345,3.3718446493148804
26,182,3.145706617342068,3.3718446493148804
26,193,3.228628696011139,3.3718446493148804
26,198,2.4895968596206437,3.3718446493148804
26,200,3.2694363306031953,3.3718446493148804
26,209,0.8624244938359986,3.3718446493148804
26,211,2.1230933974252473,3.3718446493148804
26,215,1.4403057108388673,3.3718446493148804
