i,j,dist,eps
5,109,6.125729412840439,6.403964042663574
5,123,5.374399066971375,6.403964042663574
5,151,6.155030519770218,6.403964042663574
5,220,5.211174826206399,6.403964042663574
5,260,4.584214971469475,6.403964042663574
5,289,5.2620901475415955,6.403964042663574
5,444,5.405290574835373,6.403964042663574
5,523,5.866099638001753,6.403964042663574
5,529,5.286656261490418,6.403964042663574
7,220,6.363710255430771,6.403964042663574
7,260,5.527887874351574,6.403964042663574
7,289,5.508303345249725,6.403964042663574
7,523,5.772161618875099,6.403964042663574
7,529,5.077070818351341,6.403964042663574
8,76,5.890239507959915,6.403964042663574
8,82,5.487158239887787,6.403964042663574
8,116,6.019023836659027,6.403964042663574
8,120,4.841983840869499,6.403964042663574
8,179,5.679306090878082,6.403964042663574
8,224,6.360465378569199,6.403964042663574
8,227,6.349604667233063,6.403964042663574
8,247,5.7693902264104615,6.403964042663574
8,265,5.906887919710709,6.403964042663574
8,312,5.724079431103302,6.403964042663574
8,330,5.465858996914459,6.403964042663574
8,364,3.5798652182088624,6.403964042663574
8,423,6.119452850030495,6.403964042663574
8,499,4.913936914013458,6.403964042663574
8,505,5.989944466458393,6.403964042663574
8,515,6.224325717495514,6.403964042663574
8,517,5.810624876128269,6.403964042663574
8,559,4.930618853376938,6.403964042663574
8,582,5.615616233156754,6.403964042663574
8,604,6.022289366530014,6.403964042663574
11,529,5.874095530317856,6.403964042663574
19,82,5.987863541649414,6.403964042663574
19,120,5.9972572187648545,6.403964042663574
19,364,4.791273892925812,6.403964042663574
19,499,6.20737761359079,6.403964042663574
20,260,5.775997073458267,6.403964042663574
20,289,6.108965874718262,6.403964042663574
20,529,6.270278216408325,6.403964042663574
22,25,6.085439146565033,6.403964042663574
22,56,6.295276166008545,6.403964042663574
22,63,6.204935879515244,6.403964042663574
22,76,4.821054429815842,6.403964042663574
22,82,4.793796957539154,6.403964042663574
22,89,6.390291751431061,6.403964042663574
22,116,5.758952618645264,6.403964042663574
22,120,3.2388648251758347,6.403964042663574
22,179,5.581345559166504,6.403964042663574
22,193,6.042788208530975,6.403964042663574
22,234,6.2684118161664735,6.403964042663574
22,236,6.1535430467443,6.403964042663574
22,247,6.015235395239426,6.403964042663574
22,265,6.122107447193695,6.403964042663574
22,312,4.847140730427338,6.403964042663574
22,330,5.756335497902466,6.403964042663574
22,364,2.845014751957489,6.403964042663574
22,499,4.261859477566315,6.403964042663574
22,503,6.217655458556248,6.403964042663574
22,515,5.971719973789288,6.403964042663574
22,517,4.5123783359990846,6.403964042663574
22,559,4.8369348506198655,6.403964042663574
22,579,6.223048151539398,6.403964042663574
22,582,5.2613704810605775,6.403964042663574
22,604,5.621193707989288,6.403964042663574
23,120,5.503686294959618,6.403964042663574
24,529,6.323415459202362,6.403964042663574
25,29,5.896062136696411,6.403964042663574
25,109,6.2198912138806115,6.403964042663574
25,123,5.052804225193096,6.403964042663574
25,151,5.243970991180969,6.403964042663574
25,220,5.147941039012505,6.403964042663574
25,233,6.250895611079169,6.403964042663574
25,260,4.276448682950569,6.403964042663574
25,289,4.61498536269529,6.403964042663574
25,354,6.080411047743393,6.403964042663574
25,428,6.183221182854606,6.403964042663574
25,444,4.971784026430679,6.403964042663574
25,523,4.96882775525911,6.403964042663574
25,529,4.384680585073067,6.403964042663574
26,260,6.138386757181717,6.403964042663574
26,289,6.149550215409828,6.403964042663574
26,529,5.878227771328522,6.403964042663574
29,76,5.554550767944885,6.403964042663574
29,82,6.266420894371105,6.403964042663574
29,120,4.396256313727928,6.403964042663574
29,364,4.6984097967611085,6.403964042663574
29,499,6.150174890713526,6.403964042663574
29,515,6.34603613715036,6.403964042663574
29,517,5.96155490639968,6.403964042663574
29,559,6.015677572296692,6.403964042663574
29,582,6.057749883340431,6.403964042663574
44,82,6.245780349777771,6.403964042663574
44,120,6.051030532525612,6.403964042663574
44,364,4.629171908901764,6.403964042663574
44,499,6.019760013626648,6.403964042663574
54,289,6.284326748059822,6.403964042663574
54,529,5.7652244577871095,6.403964042663574
56,58,5.881480694817139,6.403964042663574
56,220,5.992121608065201,6.403964042663574
56,260,5.601672292755676,6.403964042663574
56,289,5.221721411751343,6.403964042663574
56,428,6.232943059013916,6.403964042663574
56,523,5.857669116066528,6.403964042663574
56,529,4.321159244583679,6.403964042663574
57,364,6.3938200912193786,6.403964042663574
58,63,6.386086109162999,6.403964042663574
58,76,5.030636251972748,6.403964042663574
58,82,4.960238815353943,6.403964042663574
58,116,6.272035003708435,6.403964042663574
58,120,3.81361024181707,6.403964042663574
58,179,5.9493006477819215,6.403964042663574
58,193,6.17320454220636,6.403964042663574
58,207,6.3528544912801514,6.403964042663574
58,236,6.091624242322279,6.403964042663574
58,247,6.164189078913761,6.403964042663574
58,265,6.064307064817978,6.403964042663574
58,312,5.95627760987146,6.403964042663574
58,330,5.979258478687836,6.403964042663574
58,364,3.009912670658661,6.403964042663574
58,499,4.641027749584747,6.403964042663574
58,515,5.638789893196655,6.403964042663574
58,517,4.770902217434479,6.403964042663574
58,544,5.971371651695801,6.403964042663574
58,559,5.386831433580948,6.403964042663574
58,582,6.284109176205231,6.403964042663574
58,604,6.082731665180756,6.403964042663574
63,123,6.149085105465485,6.403964042663574
63,151,6.317694761859013,6.403964042663574
63,220,5.492916719125343,6.403964042663574
63,260,5.083681426079703,6.403964042663574
63,289,5.03630793194635,6.403964042663574
63,428,6.290817500160767,6.403964042663574
63,523,6.070329071091248,6.403964042663574
63,529,4.36469179491861,6.403964042663574
64,364,5.770194263266159,6.403964042663574
67,260,6.3930044780240785,6.403964042663574
67,289,6.3422676632867585,6.403964042663574
67,523,6.223053992794586,6.403964042663574
67,529,5.44560569624765,6.403964042663574
70,364,5.980980456875397,6.403964042663574
71,120,6.228748486445976,6.403964042663574
71,364,5.463132933782173,6.403964042663574
74,76,6.000722796724869,6.403964042663574
74,82,5.805947662399841,6.403964042663574
74,120,5.607584909604622,6.403964042663574
74,364,3.42327082257135,6.403964042663574
74,499,5.7848098288045655,6.403964042663574
74,517,5.505206407116486,6.403964042663574
76,96,6.099796445177628,6.403964042663574
76,109,6.037033581243588,6.403964042663574
76,113,5.127138168619705,6.403964042663574
76,123,4.361785263823105,6.403964042663574
