i,j,dist,eps
0,24,5.121427775429321,5.51521360874176
0,29,4.151533843086792,5.51521360874176
0,101,5.399352387593819,5.51521360874176
0,130,5.493643165634705,5.51521360874176
0,169,3.1424127231107484,5.51521360874176
0,210,3.9473533640371095,5.51521360874176
0,371,5.17374587159021,5.51521360874176
0,395,4.627088786171509,5.51521360874176
0,481,5.4212162504659425,5.51521360874176
0,555,4.798823596046997,5.51521360874176
2,125,5.33382248978479,5.51521360874176
2,200,5.124149800346924,5.51521360874176
2,206,5.401866913841797,5.51521360874176
2,265,5.458153248833252,5.51521360874176
2,402,3.435921908424927,5.51521360874176
2,486,5.252768517540527,5.51521360874176
2,534,4.857902527855469,5.51521360874176
3,402,4.207556248711182,5.51521360874176
3,534,5.355569840477539,5.51521360874176
4,82,5.270761967705322,5.51521360874176
4,90,5.089527369545532,5.51521360874176
4,125,3.668065310524536,5.51521360874176
4,136,5.506487012909485,5.51521360874176
4,154,4.88403594593866,5.51521360874176
4,206,3.5490669022069703,5.51521360874176
4,248,4.6919705877767335,5.51521360874176
4,285,4.229260266827179,5.51521360874176
4,388,5.276656986282898,5.51521360874176
4,402,3.2216660986409913,5.51521360874176
4,412,3.191836417721344,5.51521360874176
4,423,4.656695247696472,5.51521360874176
4,447,4.127820612000061,5.51521360874176
4,477,4.308965982006622,5.51521360874176
4,486,2.978736759232117,5.51521360874176
4,489,5.023674012230469,5.51521360874176
4,510,3.6001068363652955,5.51521360874176
4,515,5.034158707665039,5.51521360874176
4,558,5.515107573078705,5.51521360874176
6,402,5.347154141472412,5.51521360874176
10,206,4.940630675362183,5.51521360874176
10,265,4.82844352822168,5.51521360874176
10,402,4.176064492271973,5.51521360874176
10,447,4.838178635643555,5.51521360874176
10,486,5.0552871237264405,5.51521360874176
10,534,4.935606957481934,5.51521360874176
11,412,5.156317056225372,5.51521360874176
11,486,5.157498599098755,5.51521360874176
12,200,5.412044049309326,5.51521360874176
12,402,3.7483477602468263,5.51521360874176
12,534,5.443170548485352,5.51521360874176
16,402,4.638582707451416,5.51521360874176
19,24,4.693690658615662,5.51521360874176
19,29,3.946720601128174,5.51521360874176
19,62,5.502808333443237,5.51521360874176
19,101,5.479053865255548,5.51521360874176
19,150,5.057977200554443,5.51521360874176
19,169,3.2709115753637086,5.51521360874176
19,210,3.2889379272924195,5.51521360874176
19,252,5.499022246407105,5.51521360874176
19,283,5.11902916531427,5.51521360874176
19,365,5.224600792931152,5.51521360874176
19,371,5.117540122078491,5.51521360874176
19,395,4.496584178017212,5.51521360874176
19,481,3.4070448885427247,5.51521360874176
19,498,5.100985051201416,5.51521360874176
19,546,4.793856860207153,5.51521360874176
19,555,4.925232530640198,5.51521360874176
22,125,4.582878113792969,5.51521360874176
22,206,4.580995322273804,5.51521360874176
22,248,5.180033207939697,5.51521360874176
22,402,4.868884802864624,5.51521360874176
22,412,5.082228661583496,5.51521360874176
22,423,5.142036438988281,5.51521360874176
22,447,4.907824278877808,5.51521360874176
22,486,4.027021051453186,5.51521360874176
22,510,5.059877396629883,5.51521360874176
23,169,5.140819908188416,5.51521360874176
24,25,5.300973774002625,5.51521360874176
24,30,5.158631683395935,5.51521360874176
24,82,5.04315447907312,5.51521360874176
24,90,4.922866703079773,5.51521360874176
24,125,3.7711831341253053,5.51521360874176
24,133,5.327017785118652,5.51521360874176
24,138,5.307633400963379,5.51521360874176
24,154,4.888457299278809,5.51521360874176
24,206,3.6967211971746217,5.51521360874176
24,248,4.619613767670227,5.51521360874176
24,265,5.123701096581055,5.51521360874176
24,285,5.080853493021561,5.51521360874176
24,378,5.4390326748357545,5.51521360874176
24,402,2.242672921227051,5.51521360874176
24,412,3.4083152423368226,5.51521360874176
24,423,4.599823356674744,5.51521360874176
24,447,4.158822537468506,5.51521360874176
24,477,5.327295125530792,5.51521360874176
24,486,3.081146241234375,5.51521360874176
24,489,4.822847367333008,5.51521360874176
24,510,3.7182399044500123,5.51521360874176
24,515,4.643661857651306,5.51521360874176
24,534,5.094358326004578,5.51521360874176
25,29,3.995686412857605,5.51521360874176
25,101,4.978227139519287,5.51521360874176
25,169,3.226466477917267,5.51521360874176
25,188,5.445145666667951,5.51521360874176
25,210,3.8824971924291383,5.51521360874176
25,371,4.877688468502594,5.51521360874176
25,394,5.487475515411926,5.51521360874176
25,395,5.249310613678528,5.51521360874176
25,555,5.402530790375305,5.51521360874176
26,29,4.620708466576172,5.51521360874176
26,130,5.459886432694031,5.51521360874176
26,150,5.334343195961548,5.51521360874176
26,169,3.056677580879761,5.51521360874176
26,182,5.119415999458862,5.51521360874176
26,210,4.110387207077576,5.51521360874176
26,311,5.496980668114258,5.51521360874176
26,365,5.43828821282251,5.51521360874176
26,371,4.681157351540161,5.51521360874176
26,395,5.116172314690186,5.51521360874176
26,555,5.024590493248535,5.51521360874176
27,200,5.0558199892507325,5.51521360874176
27,206,5.322616101311279,5.51521360874176
27,402,3.48923921685083,5.51521360874176
27,534,5.088169098900391,5.51521360874176
28,125,5.031104684876038,5.51521360874176
28,285,3.92182993988855,5.51521360874176
28,412,3.788068951176239,5.51521360874176
28,423,5.450388819979263,5.51521360874176
28,477,4.870706499622894,5.51521360874176
28,486,4.717168034123016,5.51521360874176
28,510,5.281879187630249,5.51521360874176
28,515,4.864199102924896,5.51521360874176
28,558,4.95395964484079,5.51521360874176
29,30,4.335580826805664,5.51521360874176
29,45,5.023406029747559,5.51521360874176
29,57,3.996739388512207,5.51521360874176
29,75,3.878408194588257,5.51521360874176
29,76,4.689805747078491,5.51521360874176
29,82,4.359957934425903,5.51521360874176
29,90,4.288038970039917,5.51521360874176
29,125,2.289781452225281,5.51521360874176
29,133,4.57978367905481,5.51521360874176
29,136,4.654358507202698,5.51521360874176
29,138,4.145045758293701,5.51521360874176
29,154,3.653389574097229,5.51521360874176
29,196,4.119529248283936,5.51521360874176
29,200,4.962028504417969,5.51521360874176
29,206,2.0608447800145875,5.51521360874176
29,207,4.300549031303955,5.51521360874176
29,209,4.705929041908814,5.51521360874176
29,220,4.374869347618652,5.51521360874176
29,241,4.837679148720337,5.51521360874176
29,248,4.101418496178223,5.51521360874176
29,263,4.911446572350098,5.51521360874176
29,265,4.192694426582886,5.51521360874176
29,285,4.372516990707947,5.51521360874176
29,293,5.033728362129761,5.51521360874176
29,319,5.418216944740845,5.51521360874176
29,330,4.734211267040802,5.51521360874176
29,343,4.882906259106232,5.51521360874176
29,347,4.731335640953613,5.51521360874176
29,357,4.563340664909912,5.51521360874176
29,362,5.296168864773346,5.51521360874176
29,370,4.713342906044556,5.51521360874176
29,378,4.939896822975708,5.51521360874176
29,388,4.687427581356598,5.51521360874176
29,402,0.8339794884191285,5.51521360874176
29,412,2.6478546867833863,5.51521360874176
29,415,4.693702102707459,5.51521360874176
29,420,4.8909640322194825,5.51521360874176
29,423,3.5429298887716065,5.51521360874176
29,435,5.210124136017395,5.51521360874176
29,442,5.181790352867676,5.51521360874176
29,447,3.0293132076726685,5.51521360874176
29,450,4.8587244759069215,5.51521360874176
29,455,4.680304170654846,5.51521360874176
29,477,4.187792898224426,5.51521360874176
29,486,1.8365201960073243,5.51521360874176
29,489,3.98341703514917,5.51521360874176
29,510,2.3947776566015015,5.51521360874176
29,515,4.591612757252289,5.51521360874176
29,517,4.562804461525513,5.51521360874176
29,522,4.292843700455261,5.51521360874176
29,534,3.514373303459717,5.51521360874176
29,558,5.15054714779718,5.51521360874176
29,571,5.427138329552246,5.51521360874176
29,573,5.469786406563355,5.51521360874176
29,582,4.79138720135553,5.51521360874176
30,62,5.149433136986328,5.51521360874176
30,101,5.3699087510572205,5.51521360874176
30,130,5.201816559837891,5.51521360874176
30,150,4.777405501411987,5.51521360874176
30,169,3.035358429955078,5.51521360874176
30,182,5.218295336769653,5.51521360874176
30,210,3.8532975922094117,5.51521360874176
30,252,5.356978894280029,5.51521360874176
30,264,5.508318306015564,5.51521360874176
30,283,5.177952528999878,5.51521360874176
30,311,5.491763354347778,5.51521360874176
30,365,4.623309136437012,5.51521360874176
30,371,4.8932387838826905,5.51521360874176
30,395,5.182410956429077,5.51521360874176
30,481,5.315385342644287,5.51521360874176
30,488,5.268773079918457,5.51521360874176
30,530,4.71436333756311,5.51521360874176
30,546,5.455042840050293,5.51521360874176
30,555,4.500839949654175,5.51521360874176
31,125,5.146308542297913,5.51521360874176
31,206,4.48153019051416,5.51521360874176
31,402,4.286498070763184,5.51521360874176
31,412,5.0999712357984315,5.51521360874176
31,423,5.425041914986206,5.51521360874176
31,447,4.971704007195068,5.51521360874176
31,486,3.9857100258336793,5.51521360874176
31,510,5.061065794037415,5.51521360874176
34,402,4.322636605309082,5.51521360874176
35,486,5.133905411766602,5.51521360874176
37,169,5.322945595787598,5.51521360874176
40,402,4.500382424400879,5.51521360874176
45,62,5.3476243029104005,5.51521360874176
45,73,5.512282849358154,5.51521360874176
45,150,4.511143208550049,5.51521360874176
45,169,4.907264710472656,5.51521360874176
45,210,5.379473925636841,5.51521360874176
45,365,4.1268296251760255,5.51521360874176
45,377,5.221725464867188,5.51521360874176
45,436,5.01039981942041,5.51521360874176
45,504,4.841335774468018,5.51521360874176
45,546,4.7592549334035645,5.51521360874176
45,570,3.7726173410878907,5.51521360874176
47,285,5.052749172853066,5.51521360874176
47,412,4.654511020587517,5.51521360874176
47,486,5.471826658652855,5.51521360874176
47,515,5.3822127143607865,5.51521360874176
49,150,5.216213704155518,5.51521360874176
50,125,4.919137002037598,5.51521360874176
50,206,4.791653634117676,5.51521360874176
50,402,3.1762452135549317,5.51521360874176
50,412,5.178500057266785,5.51521360874176
50,447,5.365654231117798,5.51521360874176
50,486,4.4526671181188355,5.51521360874176
50,510,5.01555347542627,5.51521360874176
50,534,5.203607083366943,5.51521360874176
56,402,3.9932031641469727,5.51521360874176
56,486,5.464646578835083,5.51521360874176
57,169,3.6606852422223817,5.51521360874176
57,210,4.291126907871796,5.51521360874176
57,264,5.39836597542627,5.51521360874176
57,395,4.716473699616028,5.51521360874176
57,555,4.682755709694458,5.51521360874176
59,101,5.39260795812471,5.51521360874176
59,169,5.208744139479233,5.51521360874176
59,354,5.381122888134552,5.51521360874176
61,169,5.100832582520081,5.51521360874176
62,90,4.81185507874353,5.51521360874176
62,125,3.746431828545166,5.51521360874176
62,138,5.0178542147146,5.51521360874176
62,154,4.751603127525879,5.51521360874176
62,200,4.2099032412038575,5.51521360874176
62,206,4.140622855232788,5.51521360874176
62,207,5.3338046083913575,5.51521360874176
62,209,5.40678882698877,5.51521360874176
62,211,5.087786675499512,5.51521360874176
62,220,5.038430214928223,5.51521360874176
62,248,5.206732989357544,5.51521360874176
62,263,5.501750947044922,5.51521360874176
62,265,4.701994896935059,5.51521360874176
62,293,4.809464932488037,5.51521360874176
62,402,1.8391623507009278,5.51521360874176
62,412,4.71090966563089,5.51521360874176
62,447,4.343293429421021,5.51521360874176
62,450,5.191876412437988,5.51521360874176
62,486,3.3719275007711182,5.51521360874176
62,489,4.207047940300537,5.51521360874176
62,510,4.494468213127686,5.51521360874176
62,522,5.354575158165527,5.51521360874176
62,534,4.056273461388184,5.51521360874176
64,402,5.102674962090088,5.51521360874176
66,125,5.490832568214966,5.51521360874176
66,402,5.146044732140137,5.51521360874176
66,486,5.030186534927918,5.51521360874176
68,90,5.404144526527954,5.51521360874176
68,125,5.288689733551575,5.51521360874176
68,206,4.330918670700623,5.51521360874176
68,285,4.971580118940903,5.51521360874176
68,402,4.3240050087438355,5.51521360874176
68,412,3.715078354881836,5.51521360874176
68,423,5.4600645909772645,5.51521360874176
68,447,5.038860679672791,5.51521360874176
68,477,5.3281118879781495,5.51521360874176
68,486,3.6387484083638917,5.51521360874176
68,510,4.376898766563965,5.51521360874176
68,515,5.191193671034409,5.51521360874176
70,206,5.412762404488159,5.51521360874176
70,402,5.086341382072998,5.51521360874176
70,447,5.433604718254639,5.51521360874176
70,486,4.8854777822957764,5.51521360874176
73,125,4.487354279564453,5.51521360874176
73,138,5.326164723442627,5.51521360874176
73,200,4.842669011162354,5.51521360874176
73,206,4.474101782845093,5.51521360874176
73,220,4.942520619438721,5.51521360874176
73,265,4.836091996239258,5.51521360874176
73,293,5.334425450371338,5.51521360874176
73,402,2.499650002525879,5.51521360874176
73,447,5.242825270699097,5.51521360874176
73,450,5.294673443840576,5.51521360874176
73,486,4.372928858803345,5.51521360874176
