i,j,dist,eps
7,308,13.542860389755798,13.715121746063232
8,457,13.493672275053097,13.715121746063232
10,308,13.657583476112915,13.715121746063232
16,457,11.800799251602722,13.715121746063232
29,308,13.378029228256775,13.715121746063232
40,457,12.5415797839628,13.715121746063232
48,98,10.604981781052185,13.715121746063232
48,308,9.982130886124207,13.715121746063232
48,563,13.451503277824951,13.715121746063232
56,308,11.04249918560846,13.715121746063232
67,203,13.643522800015045,13.715121746063232
67,225,13.423348010586334,13.715121746063232
67,396,12.596083582447601,13.715121746063232
67,457,10.532670558498932,13.715121746063232
74,457,13.688414097832275,13.715121746063232
76,308,13.073470116661621,13.715121746063232
80,341,11.96319705347879,13.715121746063232
80,457,12.200421799974276,13.715121746063232
83,457,13.0295170555578,13.715121746063232
85,203,12.621513397501541,13.715121746063232
85,396,12.195824773119522,13.715121746063232
85,457,12.470736355589462,13.715121746063232
98,148,9.348409057663513,13.715121746063232
98,177,11.83282083372934,13.715121746063232
98,181,11.326330960796906,13.715121746063232
98,203,10.281283379601074,13.715121746063232
98,217,11.761179269360138,13.715121746063232
98,225,11.271189631031586,13.715121746063232
98,255,11.768145271645619,13.715121746063232
98,396,8.894339443253113,13.715121746063232
98,455,13.670019925640656,13.715121746063232
98,457,9.69332480530603,13.715121746063232
98,551,10.879268073545528,13.715121746063232
98,562,13.683955163763596,13.715121746063232
98,565,11.07657790284021,13.715121746063232
98,566,12.45857584576471,13.715121746063232
99,457,13.028069020317627,13.715121746063232
112,308,12.945544959114624,13.715121746063232
117,457,13.16091525654657,13.715121746063232
120,308,12.076503099011017,13.715121746063232
140,391,13.410741210983826,13.715121746063232
140,393,9.670108438538147,13.715121746063232
140,457,9.316161633537842,13.715121746063232
143,415,12.076531172798706,13.715121746063232
148,280,13.391247584553195,13.715121746063232
148,308,8.298406721161438,13.715121746063232
148,563,12.348804474876953,13.715121746063232
160,457,13.214692116783691,13.715121746063232
162,457,13.65944653849466,13.715121746063232
181,280,13.643122806282474,13.715121746063232
181,308,12.663008273647858,13.715121746063232
185,396,13.155393243835999,13.715121746063232
185,457,12.802513600395752,13.715121746063232
195,457,13.43342986802919,13.715121746063232
196,457,13.688233763979508,13.715121746063232
197,308,13.133755565689636,13.715121746063232
200,457,12.206908465431763,13.715121746063232
203,308,2.811372519539429,13.715121746063232
203,452,13.589813710259033,13.715121746063232
203,563,6.677644730614258,13.715121746063232
206,308,12.617646635578705,13.715121746063232
207,308,13.606340170906616,13.715121746063232
209,457,13.629011740976704,13.715121746063232
217,308,11.7807657132612,13.715121746063232
225,308,1.000000082740371e-09,13.715121746063232
225,452,12.194814683006836,13.715121746063232
225,563,3.8571784506307374,13.715121746063232
230,457,12.055753589676453,13.715121746063232
238,457,13.565377474831177,13.715121746063232
239,457,12.832814366625382,13.715121746063232
255,308,12.58087582241161,13.715121746063232
260,308,9.027079940842224,13.715121746063232
260,563,12.413219393299652,13.715121746063232
266,457,10.245458127068115,13.715121746063232
