i,j,dist,eps
0,230,5.571757645414902,6.063394546508789
1,64,5.44586013171239,6.063394546508789
2,76,6.0515239248739014,6.063394546508789
4,230,5.9167316267953645,6.063394546508789
5,230,4.508606464670731,6.063394546508789
5,567,6.003181100891663,6.063394546508789
14,76,5.63326108555658,6.063394546508789
18,76,5.907348991440369,6.063394546508789
21,230,5.923868925379349,6.063394546508789
26,230,5.149373562143875,6.063394546508789
28,230,5.49609437684877,6.063394546508789
34,118,5.948151142405106,6.063394546508789
34,230,4.971782297895981,6.063394546508789
36,54,5.841636599110199,6.063394546508789
36,76,4.907788992928101,6.063394546508789
38,118,5.164599196122719,6.063394546508789
42,54,4.779848904417587,6.063394546508789
42,64,5.921151234837009,6.063394546508789
42,76,3.5475135157571565,6.063394546508789
42,78,5.826699570821358,6.063394546508789
42,79,5.688580931233002,6.063394546508789
42,156,5.95503705839975,6.063394546508789
42,193,6.061656565474106,6.063394546508789
42,206,5.53271895747049,6.063394546508789
42,235,5.950378716991974,6.063394546508789
42,249,5.9945638338790666,6.063394546508789
42,361,6.034020484493805,6.063394546508789
42,465,5.975707070039345,6.063394546508789
42,503,5.477880657719208,6.063394546508789
43,230,5.540766150759293,6.063394546508789
45,230,5.2985006878839265,6.063394546508789
48,230,3.4568357179628144,6.063394546508789
48,484,4.373716236160828,6.063394546508789
48,567,5.937844396637512,6.063394546508789
49,54,5.766623080776764,6.063394546508789
49,76,4.521411658333374,6.063394546508789
49,79,5.976271898554398,6.063394546508789
52,230,5.8718275139795075,6.063394546508789
53,118,5.3012705306278,6.063394546508789
54,85,5.826643646763397,6.063394546508789
54,88,6.053398729370667,6.063394546508789
54,95,4.186437652515007,6.063394546508789
54,105,5.639515579746796,6.063394546508789
54,118,4.230949700878693,6.063394546508789
54,126,5.7638447890744935,6.063394546508789
54,129,5.944991053150726,6.063394546508789
54,135,5.5841903398500214,6.063394546508789
54,141,5.843943298863007,6.063394546508789
54,146,5.938803733395172,6.063394546508789
54,208,5.354445935295654,6.063394546508789
54,230,2.3412631164060365,6.063394546508789
54,241,4.009360731648041,6.063394546508789
54,259,5.776424438761307,6.063394546508789
54,264,5.588947118328644,6.063394546508789
54,287,4.955291212605072,6.063394546508789
54,302,4.8848682055936585,6.063394546508789
54,377,5.59053498606546,6.063394546508789
54,407,5.296143055962158,6.063394546508789
54,409,5.596084655331207,6.063394546508789
54,433,5.221727312611176,6.063394546508789
54,436,5.973612130688263,6.063394546508789
54,443,5.652298511074616,6.063394546508789
54,457,5.9831005940900575,6.063394546508789
54,461,5.519652606056763,6.063394546508789
54,468,5.387858212994171,6.063394546508789
54,482,5.9543930898175965,6.063394546508789
54,484,4.9421310136781464,6.063394546508789
54,495,6.00218391518457,6.063394546508789
54,504,5.349233255790306,6.063394546508789
54,521,5.5436745295987855,6.063394546508789
54,534,6.0402448783384095,6.063394546508789
54,536,5.335678161190582,6.063394546508789
54,542,5.381972969578339,6.063394546508789
54,546,5.5497316132055055,6.063394546508789
54,557,5.237574131296707,6.063394546508789
54,562,5.528893292950226,6.063394546508789
54,567,4.339784414576126,6.063394546508789
54,578,5.561945856617523,6.063394546508789
56,230,5.616375298307968,6.063394546508789
59,76,6.018430591629578,6.063394546508789
62,76,5.539303542183472,6.063394546508789
63,458,5.769060404108597,6.063394546508789
64,95,5.623551874490214,6.063394546508789
64,118,5.582115217180682,6.063394546508789
64,230,3.539315029116107,6.063394546508789
64,241,5.9784371099190246,6.063394546508789
64,484,5.5418763897137175,6.063394546508789
64,504,5.938507287831737,6.063394546508789
64,567,5.445372953148318,6.063394546508789
67,230,6.033149392412735,6.063394546508789
73,76,5.3640151629911195,6.063394546508789
75,76,5.480990410851074,6.063394546508789
76,85,4.692300201462341,6.063394546508789
76,86,5.029751182602478,6.063394546508789
76,88,4.960267127560211,6.063394546508789
76,91,5.804242850349976,6.063394546508789
76,95,3.7124438742862473,6.063394546508789
76,100,5.342238904045654,6.063394546508789
76,105,4.861868978546692,6.063394546508789
76,110,5.380704046295715,6.063394546508789
76,113,5.282185913132263,6.063394546508789
76,117,4.5225194702611695,6.063394546508789
76,118,3.98380047182901,6.063394546508789
76,126,4.808676899479462,6.063394546508789
76,127,5.922161341713501,6.063394546508789
76,129,5.098277450607849,6.063394546508789
76,130,5.683190585182739,6.063394546508789
76,135,5.097310067223145,6.063394546508789
76,138,5.138530374573303,6.063394546508789
76,141,5.053697348640991,6.063394546508789
76,146,5.282735229538513,6.063394546508789
76,148,5.821116865681244,6.063394546508789
76,159,5.33355987171991,6.063394546508789
76,170,5.923378051327301,6.063394546508789
76,180,5.813121200607849,6.063394546508789
76,202,5.796991230057312,6.063394546508789
76,208,4.613276780651642,6.063394546508789
76,212,5.588265837238861,6.063394546508789
76,220,5.4417030821309815,6.063394546508789
76,221,5.9386723051534425,6.063394546508789
76,230,1.000000082740371e-09,6.063394546508789
76,233,5.930684746311737,6.063394546508789
76,241,2.8300915966497193,6.063394546508789
76,246,5.850390614079071,6.063394546508789
76,259,4.717004866407944,6.063394546508789
76,263,5.961029053734375,6.063394546508789
76,264,4.180922986076904,6.063394546508789
76,270,5.302907706307007,6.063394546508789
76,274,5.45073402027948,6.063394546508789
76,279,5.219982982681824,6.063394546508789
76,287,3.928820849464966,6.063394546508789
76,289,5.484310747192932,6.063394546508789
76,295,5.840447546051575,6.063394546508789
76,302,3.4203234920964967,6.063394546508789
76,303,5.024907232330872,6.063394546508789
76,306,5.992178739117218,6.063394546508789
76,310,6.047120691345764,6.063394546508789
76,312,5.515564204262329,6.063394546508789
76,316,5.261296392487122,6.063394546508789
76,320,5.8099281797872315,6.063394546508789
76,328,5.359153271721436,6.063394546508789
76,331,5.941232920692993,6.063394546508789
76,342,5.902727664516998,6.063394546508789
76,351,5.79962569575174,6.063394546508789
76,353,5.64157509903772,6.063394546508789
76,355,4.997138382004334,6.063394546508789
76,358,5.8761789212690125,6.063394546508789
76,359,5.845682622002197,6.063394546508789
76,366,5.621236802147461,6.063394546508789
76,372,5.336264968918396,6.063394546508789
76,377,4.3041789541707764,6.063394546508789
76,385,5.300350607441498,6.063394546508789
76,388,5.864908159779144,6.063394546508789
76,407,4.8362789164052735,6.063394546508789
76,409,4.632242561386658,6.063394546508789
76,428,5.810868502663208,6.063394546508789
76,431,5.456290007637573,6.063394546508789
76,433,4.274853468941284,6.063394546508789
76,436,5.263088882969452,6.063394546508789
76,438,4.886835099266602,6.063394546508789
76,440,6.062403322266174,6.063394546508789
76,443,5.3606237183080445,6.063394546508789
76,446,6.05186402897699,6.063394546508789
76,447,6.029419303940369,6.063394546508789
76,454,5.4572917232976685,6.063394546508789
76,457,4.56502103905542,6.063394546508789
76,458,5.1192649612890015,6.063394546508789
76,461,4.161868871258331,6.063394546508789
76,468,4.749206305550171,6.063394546508789
76,472,5.990989209221436,6.063394546508789
76,482,5.234791875885559,6.063394546508789
76,484,2.8708507130609284,6.063394546508789
76,488,5.5683175931440125,6.063394546508789
76,495,5.172894359634949,6.063394546508789
76,504,4.356867835925652,6.063394546508789
76,521,4.694079161690308,6.063394546508789
76,529,5.705881000565125,6.063394546508789
76,534,5.325135708855225,6.063394546508789
76,536,4.478662611054016,6.063394546508789
76,539,5.896714807556702,6.063394546508789
76,542,3.430200458572937,6.063394546508789
76,546,4.776723445461823,6.063394546508789
76,550,5.613777102039887,6.063394546508789
76,557,3.8680878589616547,6.063394546508789
76,561,5.94673216442926,6.063394546508789
76,562,4.665218831108643,6.063394546508789
76,567,2.5747961709962617,6.063394546508789
76,569,5.178141237305237,6.063394546508789
76,578,4.254534126328064,6.063394546508789
78,95,5.392493636416031,6.063394546508789
78,118,5.371511117623879,6.063394546508789
78,230,3.5931466082797776,6.063394546508789
78,241,5.593179748462273,6.063394546508789
78,259,6.039351896451546,6.063394546508789
78,484,5.377340630696846,6.063394546508789
78,504,5.63696226577623,6.063394546508789
78,557,5.871414319680763,6.063394546508789
78,567,5.162626401589943,6.063394546508789
78,578,5.907957003520561,6.063394546508789
79,95,5.770420030759407,6.063394546508789
79,118,5.032080353306366,6.063394546508789
79,230,3.414814741419388,6.063394546508789
79,241,4.947488219545914,6.063394546508789
79,287,5.670453817652298,6.063394546508789
79,302,5.609053046511246,6.063394546508789
79,461,5.810827703283859,6.063394546508789
79,484,5.252267898129059,6.063394546508789
79,488,6.0251202295289765,6.063394546508789
79,567,5.130418540047241,6.063394546508789
82,230,4.302384548889233,6.063394546508789
82,241,6.054493361221386,6.063394546508789
83,230,5.378958315657211,6.063394546508789
84,230,5.791178734110428,6.063394546508789
85,217,5.887480408953262,6.063394546508789
88,249,5.486387179301811,6.063394546508789
95,156,5.569666520761086,6.063394546508789
95,167,6.011653320001198,6.063394546508789
95,206,5.262045280145241,6.063394546508789
95,217,5.0640505115257035,6.063394546508789
95,253,6.015938625739647,6.063394546508789
95,268,5.987425581620766,6.063394546508789
95,361,5.470770911382271,6.063394546508789
95,470,5.661793516086174,6.063394546508789
95,503,5.823462621377541,6.063394546508789
95,515,5.021086395786835,6.063394546508789
99,230,5.1222587535844575,6.063394546508789
108,230,4.995402724550797,6.063394546508789
109,230,5.88904795150621,6.063394546508789
115,230,5.342108995722366,6.063394546508789
115,567,5.950194240616394,6.063394546508789
118,156,5.338254422949387,6.063394546508789
118,167,5.793997199343277,6.063394546508789
118,192,6.058522538350655,6.063394546508789
118,206,5.199786991880966,6.063394546508789
118,217,4.6209636936651,6.063394546508789
118,250,5.680318118141724,6.063394546508789
118,253,5.630626053618027,6.063394546508789
118,268,6.007884831236435,6.063394546508789
118,361,5.560714245842529,6.063394546508789
118,470,5.131757767008377,6.063394546508789
118,508,5.196003199623657,6.063394546508789
118,515,4.594807759927345,6.063394546508789
118,528,5.832026989267899,6.063394546508789
121,230,5.263875753687454,6.063394546508789
123,230,5.2771243165002595,6.063394546508789
126,217,5.749559135244919,6.063394546508789
128,230,4.653139443205429,6.063394546508789
132,193,6.046103538082672,6.063394546508789
133,230,5.168990404413773,6.063394546508789
134,230,5.519855172442032,6.063394546508789
135,217,5.164433271692825,6.063394546508789
136,230,5.616395623491837,6.063394546508789
148,368,5.8114260743127595,6.063394546508789
152,230,5.901663453386856,6.063394546508789
153,230,6.023789198206497,6.063394546508789
154,230,4.401494712637497,6.063394546508789
154,484,5.743078352020813,6.063394546508789
154,567,5.589444817112518,6.063394546508789
156,230,3.637924701975418,6.063394546508789
156,241,5.0743607590661775,6.063394546508789
156,302,6.030293733881546,6.063394546508789
156,436,6.01725646953447,6.063394546508789
156,484,5.40597528319223,6.063394546508789
156,495,5.957726449774338,6.063394546508789
156,504,6.048608974622322,6.063394546508789
156,567,5.045497299240662,6.063394546508789
159,217,5.954527051256729,6.063394546508789
161,230,5.9931789348588715,6.063394546508789
162,230,5.67145899038179,6.063394546508789
167,230,5.116031439112259,6.063394546508789
167,241,5.789700419710709,6.063394546508789
173,230,5.152604968355728,6.063394546508789
178,230,5.926710159586502,6.063394546508789
183,230,5.593813688562943,6.063394546508789
188,230,5.334580452250076,6.063394546508789
192,230,5.82398952084942,6.063394546508789
193,230,4.15695732931955,6.063394546508789
193,567,5.888517529772354,6.063394546508789
196,230,5.937306434916092,6.063394546508789
