i,j,dist,eps
2,486,6.050373018787933,6.574174165725708
11,136,5.483937309192253,6.574174165725708
11,486,5.595998824642731,6.574174165725708
19,210,4.779014051960541,6.574174165725708
19,252,5.643606574343277,6.574174165725708
19,418,5.599245251225067,6.574174165725708
19,481,5.190646828220917,6.574174165725708
22,486,6.494982422398163,6.574174165725708
24,136,6.452816055224968,6.574174165725708
24,143,6.549693049000336,6.574174165725708
24,486,5.557690681027008,6.574174165725708
25,210,6.54461795191629,6.574174165725708
25,252,6.098821998642517,6.574174165725708
25,418,6.221980036305023,6.574174165725708
28,136,6.389548183487488,6.574174165725708
28,285,5.115089238689972,6.574174165725708
28,486,5.892086566494537,6.574174165725708
29,486,6.332205833004547,6.574174165725708
30,210,6.152163566158844,6.574174165725708
30,252,5.567673237131668,6.574174165725708
30,418,5.847537399338318,6.574174165725708
51,210,5.2458218942151795,6.574174165725708
54,252,6.3387311408983,6.574174165725708
56,486,5.505924643086029,6.574174165725708
59,252,4.535450966166092,6.574174165725708
59,354,6.078908384846283,6.574174165725708
59,418,5.500260681913925,6.574174165725708
62,486,6.258671225117279,6.574174165725708
68,136,6.119247489677502,6.574174165725708
68,486,6.438936562346054,6.574174165725708
70,136,6.333765001104904,6.574174165725708
70,486,6.1034526238904725,6.574174165725708
75,210,5.331598700092865,6.574174165725708
75,252,5.679264695452286,6.574174165725708
75,418,4.9351763139234315,6.574174165725708
82,210,4.78411203722818,6.574174165725708
82,252,4.51355853776796,6.574174165725708
82,418,5.576694370316101,6.574174165725708
82,481,6.480725706623627,6.574174165725708
87,136,5.992534727858139,6.574174165725708
87,486,6.111416102455689,6.574174165725708
90,169,6.239222080515457,6.574174165725708
90,210,4.553773582981659,6.574174165725708
90,252,4.228413865970207,6.574174165725708
90,371,6.430074275539948,6.574174165725708
90,418,4.691016734646393,6.574174165725708
90,481,6.550613225506378,6.574174165725708
90,555,6.303240359829498,6.574174165725708
101,136,3.58243028919561,6.574174165725708
101,143,5.779435456799103,6.574174165725708
101,285,5.36755895714624,6.574174165725708
101,388,5.774837137268616,6.574174165725708
101,402,6.2219425449834596,6.574174165725708
101,486,3.472948492573334,6.574174165725708
106,210,6.272077263401581,6.574174165725708
107,136,5.1573055396543275,6.574174165725708
107,143,5.880625189350678,6.574174165725708
107,200,6.028936327503754,6.574174165725708
107,486,5.118399919079376,6.574174165725708
115,210,6.421953857945038,6.574174165725708
115,418,6.401711643742157,6.574174165725708
124,136,4.300328434513641,6.574174165725708
124,143,5.529111445950104,6.574174165725708
124,285,6.258268893765045,6.574174165725708
124,486,4.557868422077728,6.574174165725708
130,136,6.187077605234219,6.574174165725708
130,486,5.59523469309671,6.574174165725708
133,210,6.474944771336151,6.574174165725708
133,418,6.5488120923505555,6.574174165725708
134,486,5.839464844273163,6.574174165725708
136,150,6.218864054487778,6.574174165725708
136,158,4.972320080803467,6.574174165725708
136,169,2.8442742834554444,6.574174165725708
136,173,5.254846913808716,6.574174165725708
136,184,4.023921878145767,6.574174165725708
136,188,5.948903144405914,6.574174165725708
136,210,2.615511701510979,6.574174165725708
136,252,1.000000082740371e-09,6.574174165725708
136,264,5.612374113010002,6.574174165725708
136,283,6.139822260545326,6.574174165725708
136,311,6.259235949324204,6.574174165725708
136,332,5.713867426918579,6.574174165725708
136,351,5.775096803273765,6.574174165725708
136,354,2.8210370550618897,6.574174165725708
136,371,4.013193101690842,6.574174165725708
136,395,5.9471589634881745,6.574174165725708
136,418,1.3093959103093873,6.574174165725708
136,481,3.975626439856125,6.574174165725708
136,488,6.413220257567001,6.574174165725708
136,498,5.809205782668425,6.574174165725708
136,518,5.090302259729935,6.574174165725708
136,546,5.026930634932352,6.574174165725708
136,555,4.52409228782518,6.574174165725708
136,557,6.041208415360881,6.574174165725708
136,563,5.437898428248001,6.574174165725708
136,576,5.718248351080103,6.574174165725708
136,592,5.972294644521309,6.574174165725708
138,210,5.300083578632904,6.574174165725708
138,418,6.207608998821808,6.574174165725708
143,150,6.003179253147675,6.574174165725708
143,158,5.642877520130707,6.574174165725708
143,169,5.257896141217781,6.574174165725708
143,173,6.273347319172455,6.574174165725708
143,184,5.598978103207184,6.574174165725708
143,210,3.062499762581421,6.574174165725708
143,252,2.637313173221184,6.574174165725708
143,311,5.4768282781110535,6.574174165725708
143,354,5.990860373781754,6.574174165725708
143,371,5.256958664463593,6.574174165725708
143,418,3.0317128906713258,6.574174165725708
143,481,5.514536560581757,6.574174165725708
143,546,5.312201322125031,6.574174165725708
143,555,5.1119073043332826,6.574174165725708
150,200,5.04925149779184,6.574174165725708
150,209,5.234195650623871,6.574174165725708
150,402,5.088174046085907,6.574174165725708
150,450,6.518345774220062,6.574174165725708
150,455,5.844990910099579,6.574174165725708
150,486,3.444822372006012,6.574174165725708
158,200,6.14979499678476,6.574174165725708
158,486,4.410535515354706,6.574174165725708
169,285,5.509307594107224,6.574174165725708
169,388,6.019947708653046,6.574174165725708
169,402,6.213767231510712,6.574174165725708
169,486,4.0218065689073335,6.574174165725708
173,486,6.069126010941101,6.574174165725708
182,486,6.151494921253754,6.574174165725708
184,285,6.2376384149060975,6.574174165725708
184,486,4.790177703903748,6.574174165725708
200,210,3.343105734394623,6.574174165725708
200,252,5.399399847792221,6.574174165725708
200,304,6.143385828541351,6.574174165725708
200,311,6.53231281142099,6.574174165725708
200,418,4.896338881062103,6.574174165725708
200,546,5.886190594242645,6.574174165725708
200,555,6.444325388477875,6.574174165725708
206,210,5.477357805775238,6.574174165725708
206,252,5.153046161936356,6.574174165725708
206,418,4.659039438770844,6.574174165725708
209,210,3.7309805760846864,6.574174165725708
209,252,4.861881286905838,6.574174165725708
209,371,6.5317187915311585,6.574174165725708
209,418,4.506714881466461,6.574174165725708
209,481,6.45002406935556,6.574174165725708
209,555,6.356550873325897,6.574174165725708
210,248,4.723437965916229,6.574174165725708
210,263,6.314818323658539,6.574174165725708
210,285,3.172545612858368,6.574174165725708
210,293,4.974517286823822,6.574174165725708
210,342,6.478001655148102,6.574174165725708
210,388,4.465228975819183,6.574174165725708
210,402,2.6826276193128358,6.574174165725708
210,412,5.348982513950897,6.574174165725708
210,413,6.260009945438934,6.574174165725708
210,435,6.185977877186371,6.574174165725708
210,450,5.133573354290558,6.574174165725708
210,455,4.7448111186490785,6.574174165725708
210,486,0.9093001494870911,6.574174165725708
210,489,5.584648788975311,6.574174165725708
210,510,6.412942827747894,6.574174165725708
210,527,6.139890969799591,6.574174165725708
210,571,6.071519793079926,6.574174165725708
210,582,6.426154912518097,6.574174165725708
248,252,5.517663688467575,6.574174165725708
248,418,4.804206789539887,6.574174165725708
252,255,6.383709230528904,6.574174165725708
252,265,6.379654199884964,6.574174165725708
252,285,2.303053856895996,6.574174165725708
252,342,5.7949136431084405,6.574174165725708
252,343,6.09086138110025,6.574174165725708
252,362,6.23957983504398,6.574174165725708
252,388,2.848620981978012,6.574174165725708
252,402,2.868342624114586,6.574174165725708
252,412,4.5773710916505586,6.574174165725708
252,413,6.368148596094681,6.574174165725708
252,423,5.7918482432828675,6.574174165725708
252,435,5.804018647478653,6.574174165725708
252,450,5.529835403965546,6.574174165725708
252,455,3.9805534193979035,6.574174165725708
252,457,5.447036565350128,6.574174165725708
252,477,5.0519616315828095,6.574174165725708
252,483,6.106831581400467,6.574174165725708
252,486,0.8027840415702592,6.574174165725708
252,489,6.460356206701828,6.574174165725708
252,509,6.502708480762077,6.574174165725708
252,510,6.460643024252487,6.574174165725708
252,527,5.311918080853058,6.574174165725708
252,582,6.103590727852417,6.574174165725708
263,418,6.433070839451386,6.574174165725708
271,486,5.811034859226776,6.574174165725708
